q_id,group,score,accuracy,reasoning,tokens,latency_ms,retrieval_ms,type,difficulty,bim_insight,hallucination,expanded_from_seed,context_is_iap,truncated,prompt_mode
31,I,0,0,0,1278,19472,2078,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
31,J,4,2,1,1927,23727,10058,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
32,H,1,0,1,3311,16923,3918,spatial_awareness,High,False,True,False,False,False,appendix_c
32,I,7,4,2,1122,14336,3799,spatial_awareness,High,False,False,False,False,False,appendix_c
32,J,9,5,3,1127,17737,6629,spatial_awareness,High,False,False,False,False,False,appendix_c
33,H,2,1,1,3528,14391,478,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
33,I,1,1,0,1505,6956,383,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
33,J,3,2,1,1718,15242,6315,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
34,H,1,1,0,3238,9485,455,multi_hop_topological,Expert,False,False,False,False,False,appendix_c
34,I,2,1,1,1668,8747,401,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
34,J,1,1,0,2353,12967,6536,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
35,H,2,1,1,3382,12589,838,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
35,I,6,4,2,1390,14792,634,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
35,J,1,1,0,2139,12900,6601,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
36,H,6,3,2,3238,14867,435,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
36,I,1,1,0,1426,14132,362,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
36,J,2,1,1,2287,16182,6676,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
37,H,3,2,1,3638,7304,501,analytical_aggregation,Hard,False,True,False,False,True,appendix_c
37,I,3,2,1,1474,7074,365,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
37,J,2,1,1,2247,12298,6029,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
38,H,3,2,1,3251,13678,344,spatial_awareness,High,False,True,False,False,False,appendix_c
38,I,2,1,1,1188,13569,391,spatial_awareness,High,False,True,False,False,False,appendix_c
38,J,7,4,3,1371,16200,6100,spatial_awareness,High,False,True,False,False,False,appendix_c
39,H,6,4,2,3705,7575,387,analytical_aggregation,Hard,False,True,False,False,True,appendix_c
39,I,2,1,1,1452,6666,375,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
39,J,3,2,1,2252,14555,7812,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
40,H,1,0,1,3322,6999,390,spatial_awareness,High,False,True,False,False,False,appendix_c
40,I,3,2,1,1270,13269,514,spatial_awareness,High,False,True,False,False,False,appendix_c
40,J,8,4,3,1145,16974,6300,spatial_awareness,High,False,False,False,False,False,appendix_c
41,H,1,0,1,3252,13172,738,spatial_awareness,High,False,True,False,False,False,appendix_c
41,I,2,1,1,1281,11560,375,spatial_awareness,High,False,True,False,False,False,appendix_c
41,J,2,1,1,1109,16494,6874,spatial_awareness,High,False,True,False,False,False,appendix_c
42,H,3,2,1,3234,11379,320,spatial_awareness,High,False,True,False,False,False,appendix_c
42,I,1,1,0,895,14238,319,spatial_awareness,High,False,True,False,False,False,appendix_c
42,J,7,4,3,1140,18888,6388,spatial_awareness,High,False,False,False,False,False,appendix_c
43,H,2,1,1,3524,10964,397,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
43,I,1,0,1,1463,5980,373,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
43,J,3,2,1,1772,14362,6518,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
44,H,1,1,0,3526,15138,682,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
44,I,4,2,2,1522,15215,500,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
44,J,1,1,0,1662,14698,6095,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
45,H,7,4,2,3645,12866,331,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
45,I,1,0,1,1331,7280,795,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
45,J,4,2,1,1722,20252,6463,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
46,H,1,0,1,3226,15929,1538,spatial_awareness,High,False,True,False,False,False,appendix_c
46,I,2,2,0,1261,11447,983,spatial_awareness,High,False,True,False,False,False,appendix_c
46,J,3,2,1,1146,16595,5892,spatial_awareness,High,False,False,False,False,False,appendix_c
47,H,3,2,1,3511,13791,673,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
47,I,4,3,1,1471,5777,427,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
47,J,2,1,1,2019,13853,6574,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
48,H,1,0,1,3379,7304,342,spatial_awareness,High,False,True,False,False,False,appendix_c
48,I,1,0,1,1249,6809,530,spatial_awareness,High,False,True,False,False,False,appendix_c
48,J,1,1,0,1117,17539,6317,spatial_awareness,High,False,True,False,False,False,appendix_c
49,H,8,5,2,3379,14149,403,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
49,I,6,4,2,1319,10660,383,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
49,J,1,0,1,2167,12466,5959,analytical_aggregation,Hard,True,True,False,False,False,appendix_c
50,H,7,4,3,3369,5692,383,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
50,I,6,4,2,1821,17794,360,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
50,J,4,3,1,1568,25182,6070,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
51,H,2,1,1,3515,17043,355,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
51,I,6,4,2,1599,15093,329,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
51,J,2,1,1,1611,51691,35764,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
52,H,1,1,0,3451,34036,16892,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
52,I,3,2,1,1451,31626,15818,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
52,J,1,1,0,2264,49337,38388,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
53,H,1,0,1,3336,26385,6475,spatial_awareness,High,False,True,False,False,False,appendix_c
53,I,1,1,0,1219,24743,5958,spatial_awareness,High,False,True,False,False,False,appendix_c
53,J,1,1,0,1119,16385,6354,spatial_awareness,High,False,True,False,False,False,appendix_c
54,H,4,2,1,3519,12923,353,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
54,I,9,5,3,1324,10762,455,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
54,J,1,0,1,1919,13084,6408,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
55,H,7,4,2,3378,6161,424,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
55,I,3,2,1,1694,6940,479,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
55,J,3,2,1,2136,21337,6702,analytical_aggregation,Hard,True,True,False,False,False,appendix_c
56,H,1,0,1,3222,12050,461,spatial_awareness,High,False,True,False,False,False,appendix_c
56,I,1,1,0,1207,12197,408,spatial_awareness,High,False,True,False,False,False,appendix_c
56,J,2,1,1,1152,20315,6794,spatial_awareness,High,False,True,False,False,False,appendix_c
57,H,2,1,1,3525,13686,475,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
57,I,3,2,1,1474,6129,396,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
57,J,2,1,1,1779,15845,9469,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
58,H,7,4,2,3412,7372,1094,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
58,I,6,4,2,1670,7890,832,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
58,J,2,1,1,1802,20753,6972,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
59,H,9,5,3,3269,13961,1729,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
59,I,5,3,2,1545,15533,474,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
59,J,8,4,2,1539,42091,6561,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
60,H,1,0,1,3258,7500,319,spatial_awareness,High,False,True,False,False,False,appendix_c
60,I,9,5,3,1118,13198,485,spatial_awareness,High,False,False,False,False,False,appendix_c
60,J,8,4,2,1111,17591,6509,spatial_awareness,High,False,False,False,False,False,appendix_c
61,H,1,0,1,3366,7602,648,spatial_awareness,High,False,True,False,False,False,appendix_c
61,I,1,0,1,1213,12948,318,spatial_awareness,High,False,True,False,False,False,appendix_c
61,J,2,1,1,1141,18539,6598,spatial_awareness,High,False,True,False,False,False,appendix_c
62,H,2,1,1,3143,8769,373,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
62,I,6,4,2,1338,5767,414,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
62,J,0,0,0,2438,13830,6496,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
63,H,4,3,1,3548,12621,326,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
63,I,3,2,1,1522,14042,315,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
63,J,3,2,1,2206,20001,6027,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
64,H,1,1,0,3539,15013,312,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
64,I,1,1,0,1548,6165,326,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
64,J,3,2,1,1472,20746,6766,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
65,H,1,1,0,3503,5988,321,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
65,I,6,4,2,1696,7095,357,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
65,J,2,1,1,1697,20816,6048,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
66,H,5,3,2,3322,12860,277,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
66,I,1,1,0,1202,14707,311,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
66,J,0,0,0,1955,21194,6778,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
67,H,3,2,1,3634,6730,315,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
67,I,4,3,1,1688,6944,301,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
67,J,3,2,1,1756,18959,6310,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
68,H,1,0,1,3358,14454,813,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
68,I,1,1,0,1507,13565,358,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
68,J,2,1,1,2307,18777,6440,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
69,H,1,1,0,3313,10911,370,spatial_awareness,High,False,True,False,False,False,appendix_c
69,I,3,2,1,1274,12907,378,spatial_awareness,High,False,True,False,False,False,appendix_c
69,J,7,4,3,1097,15332,6189,spatial_awareness,High,False,False,False,False,False,appendix_c
70,H,1,1,0,3203,12612,340,spatial_awareness,High,False,True,False,False,False,appendix_c
70,I,1,1,0,1191,10078,357,spatial_awareness,High,False,True,False,False,False,appendix_c
70,J,3,2,1,1826,16828,6023,spatial_awareness,High,False,True,False,False,False,appendix_c
71,H,1,1,0,3442,11315,417,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
71,I,0,0,0,1224,15482,307,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
71,J,1,0,1,2314,13036,5855,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
72,H,1,1,0,3273,14975,304,spatial_awareness,High,False,True,False,False,False,appendix_c
72,I,4,3,1,1203,10400,337,spatial_awareness,High,False,True,False,False,False,appendix_c
72,J,2,2,0,1490,18700,6197,spatial_awareness,High,False,True,False,False,False,appendix_c
73,H,1,0,1,3368,7124,358,spatial_awareness,High,False,True,False,False,False,appendix_c
73,I,1,1,0,1207,12384,472,spatial_awareness,High,False,True,False,False,False,appendix_c
73,J,2,1,1,1181,18184,6494,spatial_awareness,High,False,True,False,False,False,appendix_c
74,H,2,1,1,3345,6202,321,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
74,I,5,3,2,1523,6890,446,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
74,J,1,0,1,1280,14672,6050,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
75,H,3,2,1,3163,10411,320,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
75,I,4,2,2,1178,10628,369,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
75,J,6,4,2,2152,20323,6059,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
76,H,1,1,0,3313,6930,311,spatial_awareness,High,False,True,False,False,False,appendix_c
76,I,3,2,1,1265,12191,359,spatial_awareness,High,False,True,False,False,False,appendix_c
76,J,3,2,1,1597,17253,6465,spatial_awareness,High,False,True,False,False,False,appendix_c
77,H,1,0,1,3288,13596,516,spatial_awareness,High,False,True,False,False,False,appendix_c
77,I,1,0,1,1086,14505,369,spatial_awareness,High,False,True,False,False,False,appendix_c
77,J,1,1,0,1853,18918,7393,spatial_awareness,High,False,True,False,False,False,appendix_c
78,H,1,0,1,3285,6696,582,spatial_awareness,High,False,True,False,False,False,appendix_c
78,I,1,1,0,1189,12859,1050,spatial_awareness,High,False,True,False,False,False,appendix_c
78,J,3,2,1,1136,15711,6287,spatial_awareness,High,False,True,False,False,False,appendix_c
79,H,2,1,1,3319,5678,381,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
79,I,3,2,1,1506,6682,378,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
79,J,2,1,1,2320,15726,5988,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
80,H,9,5,3,3298,13493,384,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
80,I,2,1,1,1203,16895,316,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
80,J,1,1,0,1372,31248,20401,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
81,H,6,4,2,3569,22175,9155,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
81,I,1,0,1,1314,19791,8807,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
81,J,4,3,1,1726,21845,8833,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
82,H,2,1,1,3493,10705,1096,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
82,I,2,2,0,1512,6906,1000,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
82,J,1,0,1,1089,22952,7194,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
83,H,4,2,2,3267,10772,311,spatial_awareness,High,False,True,False,False,False,appendix_c
83,I,3,2,1,1169,11063,313,spatial_awareness,High,False,True,False,False,False,appendix_c
83,J,1,0,1,1181,21399,6630,spatial_awareness,High,False,True,False,False,False,appendix_c
84,H,2,1,1,3528,19740,351,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
84,I,2,1,1,1510,13875,769,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
84,J,1,0,1,1738,12894,6237,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
85,H,1,1,0,3493,9975,327,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
85,I,1,0,1,1704,15476,320,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
85,J,5,3,1,1526,13554,6327,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
86,H,1,1,0,3254,14102,305,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
86,I,1,1,0,1507,11442,333,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
86,J,3,2,1,2106,23025,6768,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
87,H,4,2,1,3551,13973,429,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
87,I,9,5,3,1572,6937,351,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
87,J,8,5,2,1487,20814,8535,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
88,H,2,1,1,3152,8465,1225,multi_hop_topological,Expert,False,False,False,False,False,appendix_c
88,I,3,2,1,1396,6479,315,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
88,J,1,1,0,1930,14539,6537,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
89,H,2,1,1,3198,8957,386,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
89,I,6,4,2,1159,10425,416,analytical_aggregation,Hard,True,False,False,False,False,appendix_c
89,J,1,0,1,2319,13187,6200,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
90,H,1,1,0,3118,14284,330,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
90,I,2,1,1,1533,14951,308,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
90,J,2,1,1,1850,18324,6687,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
91,H,1,1,0,3301,15750,287,spatial_awareness,High,False,True,False,False,False,appendix_c
91,I,1,1,0,1137,10022,335,spatial_awareness,High,False,True,False,False,False,appendix_c
91,J,3,2,1,1340,16781,6700,spatial_awareness,High,False,False,False,False,False,appendix_c
92,H,1,1,0,3285,13539,409,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
92,I,1,0,1,1480,14926,325,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
92,J,1,1,0,1932,21185,7577,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
93,H,4,2,2,3505,13563,321,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
93,I,6,4,2,1574,6270,334,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
93,J,3,2,1,1773,21663,6655,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
94,H,2,1,1,3647,15475,315,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
94,I,1,0,1,1374,6697,378,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
94,J,1,1,0,2325,19138,6052,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
95,H,4,2,1,3646,6961,390,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
95,I,4,3,1,1674,6445,385,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
95,J,3,2,1,1758,20467,6757,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
96,H,4,3,1,3572,12702,317,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
96,I,1,1,0,1474,12174,454,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
96,J,1,0,1,1692,19172,6583,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
97,H,6,4,2,3570,12283,355,multi_hop_topological,Expert,True,False,False,False,True,appendix_c
97,I,1,0,1,1250,6645,470,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
97,J,4,3,1,1918,18253,6296,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
98,H,1,0,1,3300,6681,375,spatial_awareness,High,False,True,False,False,False,appendix_c
98,I,2,1,1,1146,10456,850,spatial_awareness,High,False,True,False,False,False,appendix_c
98,J,3,2,1,1107,41484,6150,spatial_awareness,High,False,True,False,False,False,appendix_c
